id,area,dpto,sexo,parent,edad,edu,ingreso,horas_semana,cotiza,lugar,meses,rama_4,rama_2,posic,fondo,cambiar,estable,t_actual,t_viaje,mas_h,medio,sintrab,n_comp,arl,caja,factor_exp,actividad,cotiza_fondo
7629176-1-1,Cali,Valle,M,Jefe,54,Universitaria,NA,47,1,Local fijo u oficina,12,2100,21,Obrero,2,No,Si,396,30,No,Auto particular,Ahorro,201 o mas,Si,Si,1119.6797907,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",Colpensiones
7642661-1-3,Bogota,Bogota,F,Hijo,23,Secundaria,600000,54,2,Local fijo u oficina,2,3110,31,Obrero,NA,Si,No,2,60,No,SITP,Ayuda familiar,4 - 5,No,No,2416.6608041,"Fabricación de muebles, colchones y somieres",No cotiza
7633000-1-1,Cali,Valle,M,Jefe,65,Universitaria,800000,15,2,En esta vivienda,12,7810,78,Autonomo,NA,No,No,24,NA,No,No se desplaza,Ayuda familiar,Solo,Si,No,751.69708536,Actividades de empleo,No cotiza
7642460-1-1,Barranquilla,Atlantico,M,Jefe,61,Secundaria,2320000,48,1,Vehículo,12,4290,42,Obrero,1,No,Si,36,30,No,Bus urbano,No tendria recursos,101 - 200,Si,Si,821.52165451,Obras de ingeniería civil,Fondo privado
7655448-1-1,Cali,Valle,F,Jefe,52,Secundaria,950000,70,2,Local fijo u oficina,12,4719,47,Autonomo,NA,No,Si,312,2,No,A pie,No lo ha considerado,2 - 3,No,No,941.80195133,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7653252-1-2,Monteria,Cordoba,F,Hijo,20,Secundaria,840000,80,2,Local fijo u oficina,11,4724,47,Obrero,NA,Si,Si,1,3,No,A pie,Ayuda familiar,2 - 3,No,No,127.67065851,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7636028-1-2,Bucaramanga,Santander,M,Pareja,27,Universitaria,3800000,40,1,En esta vivienda,12,8220,82,Obrero,1,No,Si,12,NA,No,No se desplaza,Ahorro,201 o mas,Si,No,336.14150818,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Fondo privado
7635019-1-1,Cartagena,Bolivar,F,Jefe,62,Universitaria,4500000,40,1,Local fijo u oficina,12,8415,84,Funcionario,1,No,Si,36,30,No,SITP,Ahorro,101 - 200,Si,Si,285.02101594,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Fondo privado
7655472-1-1,Cali,Valle,M,Jefe,47,Técnico o tecnológico,500000,30,2,En esta vivienda,12,9522,95,Autonomo,NA,No,No,240,NA,Si,No se desplaza,Ayuda familiar,Solo,No,No,933.06649225,Reparación de calzado y artículos de cuero,No cotiza
7629911-1-1,Medellin,Antioquia,F,Jefe,54,Primaria,600000,20,2,Otra vivienda,12,8121,81,Autonomo,NA,No,Si,480,40,No,SITP,Ayuda familiar,Solo,No,No,677.99924185,"Actividades de servicios a edificios y paisajismo (jardines, zonas verdes)",No cotiza
7632728-1-3,Ibague,Tolima,M,Hijo,19,Secundaria,1160000,47,1,Local fijo u oficina,1,1081,10,Obrero,1,No,Si,0,25,No,Bus urbano,Ahorro,51 - 100,Si,Si,351.19191499,Elaboración de productos alimenticios,Fondo privado
7649642-1-2,Cali,Valle,M,Hijo,37,Secundaria,1160000,47,1,Local fijo u oficina,12,2100,21,Obrero,2,No,Si,24,40,No,Moto,Ahorro,201 o mas,Si,Si,1442.7873875,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",Colpensiones
7634784-1-1,Medellin,Antioquia,M,Jefe,54,Secundaria,1500000,70,1,Vehículo,12,4921,49,Autonomo,1,Si,No,24,5,No,A pie,No tendria recursos,Solo,Si,Si,944.9475757,Transporte terrestre; transporte por tuberías,Fondo privado
7644842-1-2,Ibague,Tolima,F,Pareja,52,Secundaria,1160000,40,1,Local fijo u oficina,12,8730,87,Obrero,2,No,Si,11,8,No,A pie,No lo ha considerado,11 - 19,Si,Si,126.94870789,Actividades de atención residencial medicalizada,Colpensiones
7629109-1-1,Ibague,Tolima,F,Jefe,44,Especialización,3400000,40,1,Local fijo u oficina,12,8413,84,Funcionario,2,No,Si,32,35,No,Bus urbano,Ahorro,201 o mas,Si,Si,325.41591925,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Colpensiones
7642621-1-1,Bogota,Bogota,F,Jefe,45,Especialización,3600000,42,1,Local fijo u oficina,12,8610,86,Obrero,1,No,Si,60,30,No,Bus urbano,Cesantias,101 - 200,Si,Si,4420.7884072,Actividades de atención de la salud humana,Fondo privado
7632682-1-1,Ibague,Tolima,F,Jefe,38,Secundaria,1160000,48,1,Otra vivienda,12,9700,97,Empleado domestico,2,No,Si,180,20,No,Bus urbano,Ahorro,Solo,Si,Si,207.76985815,Actividades de los hogares individuales como empleadores de personal doméstico,Colpensiones
7647625-1-1,Bogota,Bogota,M,Jefe,60,Primaria,800000,90,1,En la calle,8,4631,46,Autonomo,2,Si,Si,200,60,No,Bus urbano,Ayuda familiar,101 - 200,No,No,4853.9823764,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",Colpensiones
7632882-1-1,Cali,Valle,M,Jefe,41,Secundaria,1260000,47,1,Vehículo,12,5320,53,Obrero,1,Si,Si,120,60,No,Bicicleta,No lo ha considerado,201 o mas,Si,No,1041.9656489,Correo y servicios de mensajería,Fondo privado
7628577-1-1,Villavicencio,Meta,M,Jefe,35,Secundaria,2600000,48,1,Local fijo u oficina,12,8423,84,Funcionario,3,No,Si,167,5,No,Taxi,Ayuda familiar,201 o mas,Si,Si,245.44549189,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Regimen especial
7642661-1-2,Bogota,Bogota,M,Pareja,49,Universitaria,1300000,60,1,Vehículo,12,6511,65,Obrero,2,No,Si,72,10,No,A pie,No lo ha considerado,201 o mas,Si,Si,2416.6608041,"Seguros (incluso el reaseguro), seguros sociales y fondos de pensiones, excepto la seguridad social",Colpensiones
7655357-1-1,Cali,Valle,M,Jefe,36,Primaria,1160000,48,1,Vehículo,12,1104,11,Obrero,1,No,Si,38,25,No,Bus urbano,No tendria recursos,101 - 200,Si,Si,374.23911037,Elaboración de bebidas,Fondo privado
7647813-1-4,Manizales,Caldas,M,Hijo,21,Secundaria,1500000,48,1,Local fijo u oficina,12,8220,82,Obrero,2,No,Si,13,15,No,Moto,No lo ha considerado,201 o mas,Si,Si,195.6389608,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Colpensiones
7652072-1-2,Bogota,Bogota,F,Pareja,34,Secundaria,NA,60,2,En la calle,12,9529,95,Trabajador familiar no remunerado,NA,Si,No,36,30,No,A pie,No tendria recursos,2 - 3,No,No,4344.9448335,Reparación de calzado y artículos de cuero,No cotiza
7627767-1-3,Cartagena,Bolivar,M,Hijo,27,Secundaria,1400000,40,2,En la calle,12,4921,49,Autonomo,NA,No,No,36,3,No,Moto,No tendria recursos,Solo,No,No,243.42308555,Transporte terrestre; transporte por tuberías,No cotiza
7632301-1-1,Pereira,Risaralda,M,Jefe,44,Primaria,1160000,48,1,En la calle,12,4111,41,Obrero,1,Si,Si,12,30,No,Moto,Cesantias,31 - 50,Si,Si,383.4373257,Construcción de edificios,Fondo privado
7648900-1-1,Pasto,Narino,M,Jefe,29,Secundaria,1380000,36,1,Otra vivienda,12,8810,88,Obrero,2,Si,No,7,20,No,Bicicleta,No lo ha considerado,6 - 10,Si,No,127.61840644,Actividades de asistencia social sin alojamiento,Colpensiones
7641484-1-2,Monteria,Cordoba,F,Pareja,21,Secundaria,900000,40,2,Local fijo u oficina,6,4773,47,Obrero,NA,No,Si,6,15,No,Moto,Ayuda familiar,4 - 5,No,No,314.82456337,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7652300-1-1,Cartagena,Bolivar,M,Jefe,64,Secundaria,600000,52,2,Kiosko,12,9523,95,Autonomo,NA,No,Si,184,30,No,Bus urbano,Ayuda familiar,Solo,No,No,506.04284807,Reparación de calzado y artículos de cuero,No cotiza
7637225-1-1,Barranquilla,Atlantico,F,Jefe,31,Primaria,1200000,48,2,Local fijo u oficina,12,9602,96,Obrero,NA,No,Si,60,45,No,Bus urbano,Ayuda familiar,11 - 19,No,No,2346.0704365,Otras actividades de servicios personales,No cotiza
7647691-1-2,Cartagena,Bolivar,M,Pareja,47,Secundaria,900000,48,2,Otra vivienda,12,4322,43,Autonomo,NA,No,Si,360,15,No,Moto,No lo ha considerado,Solo,No,No,405.8677081,Actividades especializadas para la construcción de edificios y obras de ingeniería civil,No cotiza
7637425-1-2,Bogota,Bogota,F,Hermano,56,Técnico o tecnológico,1500000,48,1,Local fijo u oficina,12,6202,62,Obrero,1,No,Si,240,60,No,SITP,Ahorro,4 - 5,Si,Si,4187.7546265,"Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas",Fondo privado
7632387-1-3,Pereira,Risaralda,M,Hijo,24,Secundaria,1160000,56,1,Local fijo u oficina,12,4771,47,Obrero,2,No,Si,72,10,No,A pie,Cesantias,201 o mas,Si,Si,233.13386598,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",Colpensiones
7628943-1-1,Bucaramanga,Santander,M,Jefe,57,Técnico o tecnológico,850000,36,2,En esta vivienda,12,9522,95,Autonomo,NA,No,Si,480,NA,No,No se desplaza,Ayuda familiar,Solo,No,No,324.11743001,"Mantenimiento y reparación de computadores, efectos personales y enseres domésticos",No cotiza
7648830-1-2,Villavicencio,Meta,M,Pareja,46,Universitaria,3000000,60,2,Local fijo u oficina,12,4530,45,Autonomo,NA,No,Si,240,15,No,Auto particular,No lo ha considerado,Solo,Si,Si,365.52227109,"Comercio, mantenimiento y reparación de vehículos automotores y motocicletas, sus partes, piezas y accesorios",No cotiza
7651944-1-1,Barranquilla,Atlantico,M,Jefe,35,Secundaria,1300000,48,1,Local fijo u oficina,12,8220,82,Obrero,1,No,Si,4,60,No,Bus urbano,Ayuda familiar,101 - 200,Si,Si,607.94625247,Actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,Fondo privado
7649623-1-3,Cali,Valle,F,Nieto,26,Universitaria,1160000,47,1,Local fijo u oficina,10,9603,96,Obrero,1,No,Si,3,90,Si,SITP,No tendria recursos,201 o mas,Si,Si,1956.372255,Otras actividades de servicios personales,Fondo privado
7639338-1-2,Bucaramanga,Santander,F,Pareja,38,Universitaria,NA,20,2,Local fijo u oficina,12,4620,46,Trabajador familiar no remunerado,NA,Si,Si,36,3,No,A pie,Ayuda familiar,2 - 3,No,No,468.54510705,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",No cotiza
7642817-1-4,Cartagena,Bolivar,M,Hermano,21,Secundaria,500000,40,2,En la calle,12,4789,47,Autonomo,NA,No,Si,36,10,No,Mototaxi,No lo ha considerado,Solo,No,No,565.74916081,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7628972-1-2,Bucaramanga,Santander,M,Hijo,39,Secundaria,1500000,48,2,Vehículo,12,4923,49,Autonomo,NA,No,Si,48,15,No,Auto particular,No tendria recursos,Solo,No,No,283.35180691,Transporte terrestre; transporte por tuberías,No cotiza
7639597-1-1,Ibague,Tolima,F,Jefe,60,Secundaria,600000,20,2,Local fijo u oficina,12,8621,86,Obrero,NA,No,Si,360,45,No,Bus urbano,Ahorro,2 - 3,No,No,294.26955078,Actividades de atención de la salud humana,No cotiza
7639277-1-1,Pereira,Risaralda,M,Jefe,52,Técnico o tecnológico,2000000,48,1,Obra en construccion,12,4111,41,Obrero,1,No,Si,24,20,No,Moto,No lo ha considerado,201 o mas,Si,Si,285.79766693,Construcción de edificios,Fondo privado
7649632-1-1,Cali,Valle,F,Jefe,56,Primaria,1160000,48,1,Local fijo u oficina,12,2229,22,Obrero,2,No,Si,288,60,No,Moto,Ayuda familiar,31 - 50,Si,Si,1460.9300074,Fabricación de productos de caucho y de plástico,Colpensiones
7649635-1-3,Cali,Valle,F,Hijo,24,Secundaria,1000000,40,2,Local fijo u oficina,3,4772,47,Obrero,NA,No,No,0,45,No,SITP,Ayuda familiar,2 - 3,No,No,2247.4511895,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7649261-1-2,Bucaramanga,Santander,M,Pareja,47,Secundaria,1160000,56,1,Local fijo u oficina,12,3811,38,Obrero,1,No,Si,103,30,No,Bus urbano,Ayuda familiar,201 o mas,Si,Si,327.76662764,"Recolección, tratamiento y disposición de desechos, recuperación de materiales",Fondo privado
7649352-1-3,Bucaramanga,Santander,F,Hijo,23,Técnico o tecnológico,2320000,40,1,Local fijo u oficina,12,8412,84,Autonomo,1,No,No,47,45,No,Bus urbano,No lo ha considerado,201 o mas,Si,No,359.36275735,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Fondo privado
7629028-1-2,Bucaramanga,Santander,F,Pareja,41,Secundaria,1200000,48,2,Local fijo u oficina,12,4719,47,Obrero,NA,No,Si,150,30,No,A pie,No lo ha considerado,2 - 3,No,No,470.51717604,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7641203-1-2,Cartagena,Bolivar,M,Hijo,36,Primaria,800000,48,2,Vehículo,12,4921,49,Autonomo,NA,No,Si,60,5,No,Moto,No lo ha considerado,Solo,No,No,145.24464521,Transporte terrestre; transporte por tuberías,No cotiza
7649786-1-1,Cali,Valle,M,Jefe,59,Secundaria,10000000,40,2,Local fijo u oficina,12,5611,56,Empleador,NA,Si,Si,240,120,No,Moto,No lo ha considerado,6 - 10,Si,No,1240.7368874,Actividades de servicios de comidas y bebidas,No cotiza
7642651-1-1,Bogota,Bogota,M,Jefe,64,Primaria,500000,91,2,Local fijo u oficina,12,4711,47,Autonomo,NA,No,Si,96,2,No,A pie,No lo ha considerado,Solo,No,No,1664.2594209,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7655085-1-2,Ibague,Tolima,F,Pareja,46,Maestría,9500000,20,1,En esta vivienda,12,8415,84,Autonomo,2,Si,No,36,NA,No,No se desplaza,No tendria recursos,201 o mas,Si,No,333.57755625,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Colpensiones
7644084-1-3,Pasto,Narino,F,Hijo,25,Universitaria,6000000,40,1,Local fijo u oficina,12,8610,86,Obrero,2,No,No,16,10,No,A pie,Ahorro,101 - 200,Si,Si,139.83953218,Actividades de atención de la salud humana,Colpensiones
7635720-1-1,Pasto,Narino,M,Jefe,69,Especialización,4200000,40,3,Local fijo u oficina,12,8530,85,Funcionario,NA,No,Si,576,20,No,Auto particular,Ahorro,201 o mas,Si,Si,103.51218941,Educación,Pensionado
7629028-1-1,Bucaramanga,Santander,M,Jefe,37,Técnico o tecnológico,9900000,105,1,En esta vivienda,12,4711,47,Empleador,1,Si,Si,2,NA,No,No se desplaza,No tendria recursos,2 - 3,No,No,470.51717604,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",Fondo privado
7649797-1-1,Cali,Valle,F,Jefe,34,Primaria,796000,24,1,Local fijo u oficina,12,8544,85,Obrero,2,No,Si,12,60,No,Bus urbano,No tendria recursos,20 - 30,Si,Si,839.37070711,Educación,Colpensiones
7652138-1-4,Bogota,Bogota,M,Hijo,27,Universitaria,3000000,40,1,En esta vivienda,12,7112,71,Obrero,1,No,Si,48,NA,No,No se desplaza,Ayuda familiar,51 - 100,Si,Si,5644.7428443,Actividades de arquitectura e ingeniería; ensayos y análisis técnicos,Fondo privado
7641938-1-3,Bucaramanga,Santander,M,Hijo,29,Universitaria,3500000,40,1,Puerta-puerta,12,7420,74,Autonomo,2,No,Si,48,30,No,Auto particular,Ayuda familiar,Solo,Si,No,375.83485961,"Otras actividades profesionales, científicas y técnicas",Colpensiones
7641256-1-1,Cartagena,Bolivar,M,Jefe,29,Secundaria,1500000,48,1,Local fijo u oficina,12,5511,55,Obrero,1,No,Si,120,30,No,Bicicleta,Ayuda familiar,11 - 19,Si,No,427.37616323,Alojamiento,Fondo privado
7637750-1-2,Manizales,Caldas,F,Pareja,29,Universitaria,2000000,48,1,Local fijo u oficina,12,5911,59,Obrero,2,No,Si,12,5,No,Taxi,Ayuda familiar,11 - 19,Si,Si,258.17309607,"Actividades cinematográficas, de video y producción de programas de televisión, grabación de sonido y edición de música",Colpensiones
7651966-1-1,Barranquilla,Atlantico,M,Jefe,35,Secundaria,1160000,48,2,Local fijo u oficina,12,4719,47,Obrero,NA,Si,No,3,60,No,Bus urbano,No tendria recursos,201 o mas,No,No,924.61125719,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7628869-1-2,Pereira,Risaralda,F,Pareja,29,Universitaria,3500000,40,1,Local fijo u oficina,12,8691,86,Obrero,1,No,Si,24,20,No,Auto particular,Ayuda familiar,31 - 50,Si,Si,535.01237393,Actividades de atención de la salud humana,Fondo privado
7641651-1-1,Villavicencio,Meta,M,Jefe,45,Técnico o tecnológico,1500000,47,1,Local fijo u oficina,12,9312,93,Autonomo,1,No,No,24,50,No,Bus urbano,Ahorro,Solo,Si,No,309.5502386,Actividades deportivas y actividades recreativas y de esparcimiento,Fondo privado
7655088-1-1,Ibague,Tolima,M,Jefe,61,Especialización,2600000,48,2,Local fijo u oficina,12,1081,10,Obrero,NA,No,Si,144,5,No,Bus urbano,Ahorro,4 - 5,No,No,270.4793562,Elaboración de productos alimenticios,No cotiza
7631949-1-1,Cucuta,Nte Santander,M,Jefe,48,Técnico o tecnológico,4200000,40,3,En esta vivienda,10,8412,84,Autonomo,NA,No,Si,36,NA,No,No se desplaza,Ahorro,31 - 50,Si,No,293.65556934,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Pensionado
7637136-1-1,Medellin,Antioquia,M,Jefe,33,Primaria,1160000,60,1,Local fijo u oficina,12,4644,46,Obrero,2,No,Si,3,45,No,Bus urbano,Ahorro,6 - 10,Si,Si,1064.367715,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",Colpensiones
7642694-1-3,Bogota,Bogota,M,Nieto,19,Secundaria,1500000,72,1,Otra vivienda,8,8010,80,Obrero,1,No,Si,2,120,No,SITP,Dinero prestado,51 - 100,Si,Si,3209.4122286,Actividades de seguridad e investigación privada,Fondo privado
7635745-1-2,Pasto,Narino,F,Pareja,30,Maestría,4500000,40,1,Local fijo u oficina,11,8412,84,Funcionario,2,Si,No,9,15,Si,A pie,Ahorro,201 o mas,Si,Si,153.58302634,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Colpensiones
7634985-2-2,Cartagena,Bolivar,M,Hijo,46,Secundaria,1160000,48,1,Local fijo u oficina,12,5320,53,Obrero,1,No,Si,72,30,No,SITP,Cesantias,201 o mas,Si,Si,354.21814687,Correo y servicios de mensajería,Fondo privado
7652355-1-9,Cartagena,Bolivar,M,Otro pariente,19,Secundaria,1160000,48,1,Local fijo u oficina,10,8423,84,Funcionario,3,No,Si,10,25,No,Moto,No tendria recursos,201 o mas,Si,No,401.02848674,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Regimen especial
7632059-1-1,Cucuta,Nte Santander,F,Jefe,57,Primaria,700000,48,2,En la calle,12,5619,56,Autonomo,NA,Si,No,96,40,No,A pie,Ayuda familiar,Solo,No,No,2274.6028751,Actividades de servicios de comidas y bebidas,No cotiza
7642584-1-1,Barranquilla,Atlantico,M,Jefe,67,Primaria,600000,36,2,En la calle,12,5221,52,Obrero,NA,Si,Si,120,10,No,A pie,Dinero prestado,2 - 3,No,No,518.75159069,Almacenamiento y actividades complementarias al transporte,No cotiza
7651811-1-2,Medellin,Antioquia,F,Pareja,39,Universitaria,1200000,20,2,En esta vivienda,12,7310,73,Autonomo,NA,No,No,108,NA,Si,No se desplaza,Ahorro,Solo,No,No,3958.0963046,Publicidad y estudios de mercado,No cotiza
7639800-1-1,Cali,Valle,M,Jefe,34,Primaria,1000000,40,2,Local fijo u oficina,2,2511,25,Obrero,NA,No,No,2,20,No,A pie,No tendria recursos,4 - 5,No,No,752.0241807,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",No cotiza
7647998-1-2,Manizales,Caldas,F,Pareja,43,Especialización,4900000,48,1,Local fijo u oficina,12,8414,84,Funcionario,2,No,Si,24,20,No,Auto particular,Ahorro,201 o mas,Si,Si,376.54896595,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Colpensiones
7632376-1-1,Pereira,Risaralda,M,Jefe,44,Primaria,1160000,48,1,Local fijo u oficina,11,5511,55,Obrero,1,No,Si,2,15,No,Moto,No lo ha considerado,11 - 19,Si,Si,215.0946665,Alojamiento,Fondo privado
7630408-1-1,Cartagena,Bolivar,F,Jefe,66,Técnico o tecnológico,NA,40,2,Local fijo u oficina,12,4771,47,Autonomo,NA,No,Si,360,NA,No,No se desplaza,Ayuda familiar,2 - 3,No,No,145.24464521,"Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas",No cotiza
7632448-1-3,Bucaramanga,Santander,M,Hijo,29,Maestría,8750000,48,1,En esta vivienda,12,6499,64,Obrero,1,No,Si,24,NA,No,No se desplaza,No lo ha considerado,Solo,Si,No,1704.355276,"Actividades de servicios financieros, excepto las de seguros y de pensiones",Fondo privado
